
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
              764.73E-03         764.73E-03         193.663E-03  
              767.002E-03        767.002E-03        194.815E-03  
              769.272E-03        769.272E-03        195.972E-03  
              771.539E-03        771.539E-03        197.134E-03  
              773.804E-03        773.804E-03        198.299E-03  
              776.066E-03        776.066E-03        199.469E-03  
              778.326E-03        778.326E-03        200.644E-03  
              780.584E-03        780.584E-03        201.823E-03  
              782.839E-03        782.839E-03        203.006E-03  
              785.092E-03        785.092E-03        204.193E-03  
              787.342E-03        787.342E-03        205.385E-03  
              789.59E-03         789.59E-03         206.581E-03  
              791.835E-03        791.835E-03        207.781E-03  
              794.078E-03        794.078E-03        208.985E-03  
              796.319E-03        796.319E-03        210.194E-03  
              798.557E-03        798.557E-03        211.406E-03  
              800.792E-03        800.792E-03        212.623E-03  
              803.025E-03        803.025E-03        213.844E-03  
              805.256E-03        805.256E-03        215.069E-03  
              807.484E-03        807.484E-03        216.297E-03  
              809.709E-03        809.709E-03        217.53E-03   
              811.932E-03        811.932E-03        218.766E-03  
              814.153E-03        814.153E-03        220.007E-03  
              816.371E-03        816.371E-03        221.251E-03  
              818.587E-03        818.587E-03        222.499E-03  
              820.8E-03          820.8E-03          223.75E-03   
              823.011E-03        823.011E-03        225.006E-03  
              825.219E-03        825.219E-03        226.265E-03  
              827.425E-03        827.425E-03        227.527E-03  
              829.628E-03        829.628E-03        228.793E-03  
              831.829E-03        831.829E-03        230.063E-03  
              834.028E-03        834.028E-03        231.336E-03  
              836.224E-03        836.224E-03        232.613E-03  
              838.418E-03        838.418E-03        233.892E-03  
              840.609E-03        840.609E-03        235.176E-03  
              842.798E-03        842.798E-03        236.462E-03  
              844.984E-03        844.984E-03        237.752E-03  
              847.168E-03        847.168E-03        239.045E-03  
              849.35E-03         849.35E-03         240.34E-03   
              851.529E-03        851.529E-03        241.639E-03  
              853.706E-03        853.706E-03        242.941E-03  
              855.881E-03        855.881E-03        244.246E-03  
              858.053E-03        858.053E-03        245.554E-03  
              860.223E-03        860.223E-03        246.865E-03  
              862.391E-03        862.391E-03        248.178E-03  
              864.557E-03        864.557E-03        249.494E-03  
              866.72E-03         866.72E-03         250.813E-03  
              868.881E-03        868.881E-03        252.134E-03  
              871.04E-03         871.04E-03         253.458E-03  
              873.197E-03        873.197E-03        254.784E-03  
              875.351E-03        875.351E-03        256.113E-03  
              877.504E-03        877.504E-03        257.444E-03  
              879.654E-03        879.654E-03        258.777E-03  
              881.802E-03        881.802E-03        260.113E-03  
              883.949E-03        883.949E-03        261.45E-03   
              886.093E-03        886.093E-03        262.79E-03   
              888.235E-03        888.235E-03        264.132E-03  
              890.375E-03        890.375E-03        265.475E-03  
              892.513E-03        892.513E-03        266.821E-03  
              894.65E-03         894.65E-03         268.168E-03  
              896.784E-03        896.784E-03        269.517E-03  
              898.916E-03        898.916E-03        270.867E-03  
              901.047E-03        901.047E-03        272.22E-03   
              903.176E-03        903.176E-03        273.573E-03  
              905.303E-03        905.303E-03        274.929E-03  
              907.428E-03        907.428E-03        276.285E-03  
              909.552E-03        909.552E-03        277.643E-03  
