
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
              142.777E-03        142.777E-03        382.806E-03  
              141.817E-03        141.817E-03        384.096E-03  
              140.85E-03         140.85E-03         385.38E-03   
              139.876E-03        139.876E-03        386.66E-03   
              138.897E-03        138.897E-03        387.934E-03  
              137.911E-03        137.911E-03        389.203E-03  
              136.92E-03         136.92E-03         390.467E-03  
              135.922E-03        135.922E-03        391.725E-03  
              134.918E-03        134.918E-03        392.978E-03  
              133.908E-03        133.908E-03        394.226E-03  
              132.892E-03        132.892E-03        395.468E-03  
              131.87E-03         131.87E-03         396.705E-03  
              130.842E-03        130.842E-03        397.937E-03  
              129.809E-03        129.809E-03        399.163E-03  
              128.769E-03        128.769E-03        400.383E-03  
              127.724E-03        127.724E-03        401.599E-03  
              126.673E-03        126.673E-03        402.808E-03  
              125.617E-03        125.617E-03        404.013E-03  
              124.555E-03        124.555E-03        405.212E-03  
              123.487E-03        123.487E-03        406.405E-03  
              122.414E-03        122.414E-03        407.593E-03  
              121.335E-03        121.335E-03        408.776E-03  
              120.251E-03        120.251E-03        409.952E-03  
              119.162E-03        119.162E-03        411.124E-03  
              118.067E-03        118.067E-03        412.29E-03   
              116.967E-03        116.967E-03        413.45E-03   
              115.861E-03        115.861E-03        414.605E-03  
              114.751E-03        114.751E-03        415.754E-03  
              113.635E-03        113.635E-03        416.898E-03  
              112.514E-03        112.514E-03        418.036E-03  
              111.388E-03        111.388E-03        419.168E-03  
              110.257E-03        110.257E-03        420.295E-03  
              109.121E-03        109.121E-03        421.417E-03  
              107.98E-03         107.98E-03         422.533E-03  
              106.834E-03        106.834E-03        423.643E-03  
              105.683E-03        105.683E-03        424.747E-03  
              104.528E-03        104.528E-03        425.846E-03  
              103.367E-03        103.367E-03        426.94E-03   
              102.202E-03        102.202E-03        428.027E-03  
              101.032E-03        101.032E-03        429.109E-03  
               99.8579E-03        99.8579E-03       430.186E-03  
               98.6787E-03        98.6787E-03       431.257E-03  
               97.495E-03         97.495E-03        432.322E-03  
               96.3068E-03        96.3068E-03       433.382E-03  
               95.114E-03         95.114E-03        434.435E-03  
               93.9168E-03        93.9168E-03       435.484E-03  
               92.7152E-03        92.7152E-03       436.526E-03  
               91.5092E-03        91.5092E-03       437.563E-03  
               90.2989E-03        90.2988E-03       438.595E-03  
               89.0842E-03        89.0842E-03       439.62E-03   
               87.8653E-03        87.8653E-03       440.64E-03   
               86.6422E-03        86.6422E-03       441.655E-03  
               85.4149E-03        85.4149E-03       442.664E-03  
               84.1835E-03        84.1835E-03       443.667E-03  
               82.948E-03         82.948E-03        444.664E-03  
               81.7084E-03        81.7084E-03       445.656E-03  
               80.4648E-03        80.4648E-03       446.642E-03  
               79.2172E-03        79.2172E-03       447.623E-03  
               77.9656E-03        77.9656E-03       448.598E-03  
               76.7102E-03        76.7102E-03       449.567E-03  
               75.4509E-03        75.4509E-03       450.531E-03  
               74.1878E-03        74.1878E-03       451.489E-03  
               72.9209E-03        72.9209E-03       452.441E-03  
               71.6501E-03        71.6501E-03       453.388E-03  
               70.3757E-03        70.3757E-03       454.329E-03  
               69.0977E-03        69.0977E-03       455.264E-03  
               67.816E-03         67.8159E-03       456.194E-03  
               66.5306E-03        66.5306E-03       457.119E-03  
               65.2418E-03        65.2418E-03       458.037E-03  
               63.9493E-03        63.9494E-03       458.95E-03   
               62.6534E-03        62.6534E-03       459.858E-03  
               61.3541E-03        61.3541E-03       460.76E-03   
               60.0513E-03        60.0513E-03       461.656E-03  
               58.7451E-03        58.7451E-03       462.547E-03  
               57.4356E-03        57.4356E-03       463.432E-03  
               56.1228E-03        56.1228E-03       464.311E-03  
               54.8066E-03        54.8067E-03       465.185E-03  
               53.4873E-03        53.4873E-03       466.054E-03  
               52.1647E-03        52.1647E-03       466.917E-03  
               50.839E-03         50.839E-03        467.774E-03  
               49.5101E-03        49.5101E-03       468.626E-03  
               48.1781E-03        48.1781E-03       469.472E-03  
               46.8431E-03        46.8431E-03       470.313E-03  
               45.505E-03         45.505E-03        471.148E-03  
               44.1639E-03        44.1639E-03       471.978E-03  
               42.8198E-03        42.8198E-03       472.802E-03  
               41.4728E-03        41.4728E-03       473.621E-03  
               40.1229E-03        40.1229E-03       474.434E-03  
               38.7701E-03        38.7701E-03       475.242E-03  
               37.4145E-03        37.4145E-03       476.044E-03  
               36.056E-03         36.0561E-03       476.841E-03  
               34.6949E-03        34.6949E-03       477.633E-03  
               33.3309E-03        33.3309E-03       478.419E-03  
               31.9643E-03        31.9643E-03       479.199E-03  
               30.5949E-03        30.595E-03        479.974E-03  
               29.223E-03         29.223E-03        480.744E-03  
               27.8484E-03        27.8484E-03       481.509E-03  
               26.4713E-03        26.4713E-03       482.268E-03  
               25.0915E-03        25.0915E-03       483.021E-03  
               23.7093E-03        23.7093E-03       483.77E-03   
               22.3246E-03        22.3246E-03       484.512E-03  
               20.9374E-03        20.9374E-03       485.25E-03   
               19.5478E-03        19.5478E-03       485.982E-03  
               18.1558E-03        18.1558E-03       486.709E-03  
               16.7614E-03        16.7614E-03       487.431E-03  
               15.3647E-03        15.3647E-03       488.147E-03  
               13.9657E-03        13.9657E-03       488.859E-03  
               12.5644E-03        12.5644E-03       489.565E-03  
               11.1608E-03        11.1608E-03       490.265E-03  
                9.75502E-03        9.75503E-03      490.961E-03  
                8.34703E-03        8.34705E-03      491.651E-03  
                6.93691E-03        6.93691E-03      492.336E-03  
